Date,Bitcoin-USD,Bitcoin-CNY,Gold,Composite Stock Index,Energy,Material,Industrial,Consumer discretionary,Consumer Staple,Health Care,Financials,Information Technology,Telecommunication,Utilities,Commodity,A-Shares,B-Shares,C-Bonds,T-Bonds
10/16/2013,140.68,858.668516,255,2193.074,1681.82,1503.37,1465.11,2110.88,4819.4,4473.58,2880.39,2470.09,1676.16,1556.17,1604.247,2295.505,1556.718,167.3,138.87
10/15/2013,147.15,897.99759,253.1,2233.413,1704.37,1523.56,1503.39,2184.61,4899.98,4552.02,2922.17,2544.07,1750.58,1565.42,1639.175,2337.758,1582.828,167.31,138.79
10/14/2013,135.89,830.111243,254.89,2237.773,1710.21,1518.4,1514.28,2192.56,4852.04,4471.19,2945.81,2536.76,1740.09,1539.9,1642.819,2342.376,1580.334,167.31,138.79
10/11/2013,126.85,776.131725,257.4,2228.146,1692.54,1522.1,1482.76,2156.17,4782.33,4514.14,2977.61,2528.7,1745.85,1519.79,1635.045,2332.202,1589.232,167.25,138.74
10/10/2013,126.28,772.77046,259.7,2190.929,1653.12,1501.1,1455.35,2109.83,4723.54,4445.91,2915.2,2492.61,1729.54,1493.5,1618.846,2293.229,1563.864,167.28,138.73
10/9/2013,126,771.1074,262.05,2211.769,1672.46,1508.76,1468.11,2119.32,4723.04,4479.68,2978.65,2513.02,1756.93,1502.7,1629.379,2315.144,1566.565,167.25,138.76
10/8/2013,124.99,764.876305,263.2,2198.199,1665.09,1502.3,1462.45,2082.67,4644.99,4493.67,2960.39,2502.22,1769.62,1499.57,1622.376,2300.949,1556.367,167.25,138.75
9/30/2013,127.09,777.676419,265.6,2174.665,1640.45,1487.88,1438.17,2062.4,4609.89,4510.9,2934.4,2396.11,1649.65,1482.61,1608.096,2276.265,1545.977,167.06,138.65
9/27/2013,126.1,771.70678,262.51,2160.027,1637.97,1479.5,1428.35,2007.81,4544.38,4499.02,2934.8,2312.2,1628.48,1468.96,1592.955,2261.045,1521.314,166.93,138.61
9/26/2013,126.4,773.5048,264.5,2155.809,1630.89,1475.99,1432.61,1977.97,4548.27,4432.87,2913.46,2286.77,1630.29,1470.1,1586.767,2256.683,1512.251,166.94,138.62
9/25/2013,124.33,760.949332,262.3,2198.515,1649.83,1498.46,1472.72,2053.58,4558.73,4334.31,2974.69,2356.43,1672.2,1500.62,1607.738,2301.235,1561.907,166.87,138.6
9/24/2013,124.65,762.858,262.45,2207.531,1664.46,1502.52,1490.61,2049.06,4546.58,4363.01,2992.22,2358.2,1675.93,1509.88,1605.595,2310.672,1568.532,166.87,138.58
9/23/2013,122.99,752.674202,263.4,2221.044,1684.91,1518.85,1497.96,2031.56,4486.42,4373.16,3082.51,2320.87,1698.51,1517.15,1624.044,2324.879,1569.1,166.88,138.54
9/18/2013,127.31,779.226317,258.9,2191.851,1666.99,1498.78,1473.52,1968.79,4414.64,4270.32,3064.74,2233.12,1662.2,1497.8,1600.638,2294.403,1538.621,166.76,138.48
9/17/2013,126.86,776.548118,261.9,2185.56,1672.37,1495.94,1472.16,1932.96,4427.1,4207.86,3059.36,2231.11,1617.18,1489.56,1599.846,2287.939,1518.374,166.72,138.47
9/16/2013,126.32,773.128928,263.21,2231.401,1705.01,1532.27,1508.78,1955.18,4507.77,4270.88,3133.78,2258.21,1655.13,1511.66,1644.635,2336.12,1524.912,166.7,138.52
9/13/2013,127,776.986,261.5,2236.218,1713.49,1545.97,1511.38,1950.19,4548.53,4219.13,3155.24,2233.84,1637.11,1516.39,1657.923,2341.054,1541.851,166.63,138.49
9/12/2013,127.1,777.67406,268.15,2255.605,1738.18,1554.93,1523.15,1941.58,4491.76,4189.48,3214.53,2216.28,1645.55,1528.88,1672.658,2361.199,1574.768,166.59,138.49
9/11/2013,126.61,774.8532,272.5,2241.268,1755.14,1573,1516.23,1918.7,4513.57,4185.54,3124.44,2212.77,1633.55,1524.95,1690.186,2346.107,1575.749,166.61,138.47
9/10/2013,122.65,750.679325,273.6,2237.984,1735.77,1546.29,1489.5,1925.92,4489.62,4203.12,3134.19,2273.12,1653.79,1520.65,1663.678,2342.862,1548.781,166.64,138.53
9/9/2013,123.12,753.629832,276.18,2212.516,1692.59,1526.03,1443.88,1901.98,4454.02,4240.73,3096.07,2246.39,1649.13,1483.99,1640.134,2316.302,1518.221,166.63,138.57
9/6/2013,117.9,721.548,273.18,2139.993,1662.56,1499.95,1412.77,1874.25,4416.12,4251.95,2889.21,2228.51,1628.63,1461.29,1607.511,2240.229,1487.586,166.58,138.53
9/5/2013,122.49,749.6388,275.65,2122.43,1648.81,1496.69,1389.45,1855.61,4431.87,4246.59,2856.97,2225.67,1620.33,1462.6,1599.121,2221.825,1477.692,166.55,138.52
9/4/2013,121.94,746.15086,279.8,2127.618,1666.79,1520.13,1399.53,1846.77,4379.89,4238.5,2859.85,2190.48,1619.56,1476.1,1624.56,2227.221,1485.785,166.51,138.51
9/3/2013,129.69,793.689831,276.35,2123.112,1656.78,1505.91,1398.7,1849.22,4360.42,4297.85,2867.22,2200.99,1627.16,1477.86,1615.056,2222.439,1491.431,166.48,138.48
9/2/2013,129.4,791.64332,277,2098.448,1635,1499.25,1385.83,1813.02,4288.67,4230.95,2817.57,2166.88,1610.5,1465.6,1598.263,2196.601,1476.267,166.52,138.5
8/30/2013,126.02,771.2424,277.9,2098.382,1626.5,1485.71,1382.54,1802,4296.66,4214.14,2816.37,2139.09,1596.08,1464.77,1579.647,2196.383,1495.617,166.43,138.65
8/29/2013,118.6,725.9506,279,2097.227,1648.74,1501.42,1365.29,1833.82,4319.18,4292.16,2799.36,2227.5,1624.83,1458.9,1601.552,2195.35,1472.139,166.32,138.62
8/28/2013,118.48,725.287168,282.35,2101.301,1673.12,1525.21,1371.24,1840.85,4331.98,4309.93,2795.64,2242.95,1614.54,1463.41,1629.819,2199.536,1485.213,166.26,138.61
8/27/2013,117.65,720.123885,278.3,2103.567,1658.64,1502.33,1362.08,1832.86,4364.2,4440.81,2822.02,2296.29,1653.33,1466.83,1598.566,2201.658,1519.647,166.25,138.55
8/26/2013,115.69,708.069076,277.55,2096.474,1657.97,1486.64,1347.67,1825.86,4360.84,4443.58,2822.74,2299.45,1656.86,1460.61,1586.222,2194.088,1533.706,166.23,138.51
8/23/2013,107.76,659.620512,273.4,2057.458,1626.55,1458.65,1321.19,1780.78,4297.81,4384.29,2752.25,2239.74,1632.17,1436.88,1554.929,2153.167,1516.334,166.2,138.47
8/22/2013,108,661.338,271.6,2067.124,1639.68,1471.02,1326.89,1773.89,4311.25,4350.13,2786.57,2238.37,1648.47,1445.37,1567.864,2163.352,1514.397,166.17,138.54
8/21/2013,111.53,683.087791,272.2,2072.961,1657.07,1482.79,1330.58,1769.22,4303.44,4307.02,2794.05,2217.94,1633.26,1454.8,1584.68,2169.473,1517.616,166.17,138.52
8/20/2013,106.18,650.331264,270.6,2072.595,1643.96,1480.11,1332.22,1766.3,4304.82,4305.96,2809.06,2190.9,1637.16,1455.66,1572.839,2169.068,1520.602,166.17,138.5
8/19/2013,103.18,631.678278,273.55,2085.602,1665.91,1502.59,1334.43,1775.62,4319.35,4356.83,2830.81,2178.17,1642.24,1470.86,1602.055,2182.768,1518.432,166.15,138.5
8/16/2013,98.48,601.959,271.5,2068.452,1649.45,1468.46,1328.92,1746.62,4237.15,4280.81,2809.74,2094.83,1589.14,1467.27,1576.472,2164.847,1500.208,166.11,138.46
8/15/2013,99.06,605.55378,267.5,2081.88,1664.81,1490.24,1343.88,1764.79,4328.22,4380.37,2800.32,2148.32,1613.62,1475.16,1593.127,2178.89,1510.774,166.1,138.45
8/14/2013,99.5,609.28825,264.35,2100.137,1693.92,1500.2,1343.84,1788.92,4377.77,4528.29,2832.83,2176.34,1629.41,1489.16,1612.78,2197.99,1526.939,166.09,138.46
8/13/2013,99.65,610.15695,267.99,2106.156,1706.97,1516.34,1350.89,1780.74,4408.07,4550.8,2846.07,2148.22,1620.79,1503.79,1627.277,2204.326,1527.002,166.1,138.44
8/12/2013,95.52,584.77344,266.4,2101.283,1716.27,1512.19,1342.95,1777.08,4444.4,4563.65,2821.14,2144.57,1620.94,1499.78,1636.347,2199.247,1520.852,166.14,138.44
8/9/2013,93.81,574.182867,262.8,2052.235,1621.3,1458.79,1306.24,1755.13,4382.53,4579.85,2717.96,2127.45,1607.33,1468.95,1561.862,2147.905,1486.185,166.15,138.4
8/8/2013,94.87,580.651835,258.8,2044.895,1599.83,1415.47,1307.26,1750.39,4368.67,4569.54,2712.75,2144.48,1589.8,1474.16,1523.644,2140.242,1478.567,166.11,138.39
8/7/2013,97.08,594.459672,257.1,2046.778,1608.7,1412.82,1316.65,1747.58,4358.1,4511.61,2727.92,2126.99,1586.09,1478.58,1521.61,2142.237,1475.949,166.14,138.42
8/6/2013,97.24,595.361624,259.5,2060.5,1616.91,1417.37,1323.78,1770.51,4370.82,4600.78,2737.12,2173.6,1608.37,1494.85,1526.751,2156.647,1480.201,166.16,138.4
8/5/2013,98.56,603.689856,263.55,2050.481,1598.1,1407.64,1323.21,1717.75,4348.88,4538.03,2744.44,2160.56,1584.59,1463.55,1514.451,2146.161,1473.548,166.25,138.38
8/2/2013,96.66,592.5258,258.2,2029.418,1583.61,1386.81,1309.89,1689.92,4256.81,4424.51,2715.02,2110.16,1582.55,1445.74,1494.517,2124.017,1472.415,166.29,138.34
8/1/2013,95.55,585.62595,264.35,2029.067,1574.6,1386.02,1307.02,1691.49,4208.66,4434.55,2720.73,2087.24,1583.11,1453.87,1488.589,2123.692,1466.929,166.24,138.33
7/31/2013,97.25,596.16195,265.31,1993.799,1536.5,1356.17,1279.48,1650.33,4146.44,4332.23,2657.67,1983.87,1548.47,1421.47,1458.057,2086.702,1451.093,166.22,138.32
7/30/2013,98.98,606.7474,260,1990.064,1528.14,1356.97,1277.06,1637.26,4161.24,4354.42,2650.82,1983.52,1531.25,1424.22,1456.02,2082.833,1443.804,166.18,138.31
7/29/2013,94.32,578.46456,264.4,1976.306,1511.74,1339.53,1273.46,1646.7,4166.09,4433.44,2613.34,2042.01,1548.85,1411.26,1438.196,2068.385,1440.339,166.22,138.31
7/26/2013,89.34,548.19024,266.5,2010.85,1550.67,1368.91,1298.47,1676.78,4246.75,4466.47,2684.21,2063.33,1549.58,1435.66,1466.01,2104.623,1454.422,166.23,138.21
7/25/2013,91.53,561.62808,264.4,2021.174,1563.32,1377.61,1310.44,1683.01,4295.1,4480.11,2697.72,2062.73,1553.65,1427.25,1479.227,2115.452,1459.497,166.19,138.19
7/24/2013,90.41,554.864252,268.7,2033.329,1560.36,1385.98,1310.98,1720.6,4275.8,4552.08,2704.12,2135.45,1615.22,1445.06,1486.572,2128.25,1458.826,166.17,138.17
7/23/2013,89.88,551.6385,266.9,2043.876,1576.36,1398.37,1319.04,1709.9,4261.13,4482.17,2752.41,2098.64,1614.56,1447.96,1501.401,2139.347,1459.109,166.18,138.2
7/22/2013,92.77,569.579969,264.5,2004.762,1543,1356.01,1276.5,1662.48,4160.22,4394.37,2683.33,2045.51,1573.73,1424.05,1461.445,2098.322,1442.975,166.19,138.24
7/19/2013,92.3,566.54663,259.8,1992.648,1539.12,1332.88,1273.82,1641.8,4112.16,4282.19,2688.31,1965.85,1546.92,1406.72,1441.86,2085.485,1453.903,166.16,138.27
7/18/2013,89.03,546.73323,256.3,2023.396,1578.92,1372.44,1299.39,1686.05,4196.5,4371.67,2749.73,1996.45,1570.23,1439.18,1481.665,2117.702,1472.519,166.21,138.26
7/17/2013,92,564.42,259.17,2044.922,1603.7,1392.48,1314.27,1700.38,4228.42,4391.48,2816.34,1951.96,1558.9,1455.07,1509.106,2140.379,1467.435,166.23,138.24
7/16/2013,98.95,606.969195,259.08,2065.72,1615.37,1408.18,1330.21,1725.68,4344.42,4497.86,2860.86,1965.41,1555.37,1471.9,1526.866,2162.11,1487.21,166.26,138.24
7/15/2013,98.98,607.519444,259.7,2059.39,1617.6,1406.05,1320.03,1705.33,4322.39,4450.35,2855.68,1941.87,1547.92,1468.76,1527.553,2155.349,1501.106,166.24,138.27
7/12/2013,90.9,558.16236,257.45,2039.486,1617.61,1397.01,1303.66,1664.63,4255.77,4333.39,2819.11,1872.01,1499.96,1461.88,1521.128,2134.482,1491.152,166.19,138.24
7/11/2013,99.1,607.22534,259.35,2072.991,1657,1429.55,1322.11,1692.14,4269.4,4307.86,2916.98,1883.25,1511.81,1477.76,1562.694,2169.713,1492.846,166.21,138.23
7/10/2013,87,533.832,253.1,2008.126,1595.75,1366.31,1271.65,1655.17,4199.78,4218.7,2729.71,1832.56,1466.94,1431.13,1501.148,2101.768,1453.442,166.2,138.24
7/9/2013,76.88,471.2744,253.5,1965.454,1536.06,1319.04,1234.55,1612.42,4126.09,4145.56,2661.26,1761.86,1427.75,1405.01,1439.998,2057.198,1409.563,166.22,138.23
7/8/2013,76,466.146,250.8,1958.273,1533.48,1314.64,1231.49,1608.19,4156.51,4106.74,2662.31,1743.49,1422.69,1394.66,1432.583,2049.542,1423.503,166.26,138.2
7/5/2013,69.93,428.726844,252.5,2007.199,1621.29,1373.27,1281.98,1665.32,4219.62,4195.23,2707.2,1831.95,1482.42,1437.59,1509.002,2100.719,1462.662,166.19,138.17
7/4/2013,77.48,474.712212,255.3,2006.098,1643.81,1353.35,1288.03,1668.3,4243.5,4246.27,2689.57,1855.46,1499.33,1431.69,1505.332,2099.527,1465.406,166.14,138.15
7/3/2013,76.3,467.74952,252,1994.268,1617.39,1322.9,1274.16,1657,4247.01,4307.48,2669.54,1860.15,1514.15,1434.59,1472.655,2087.146,1457.982,166.11,138.18
7/2/2013,90,552.024,256.3,2006.56,1631.28,1340.26,1287.41,1653.68,4213.1,4256.23,2709.15,1842.09,1484.96,1447.16,1487.944,2099.972,1472.501,166.06,138.17
7/1/2013,89.2,547.0636,253.95,1995.242,1633.68,1340.58,1286.33,1639.91,4104.69,4109.06,2724.52,1801.23,1478.39,1435.76,1490.748,2088.077,1470.65,165.96,138.14
6/28/2013,96.99,595.722279,241.8,1979.206,1624.88,1338.05,1276.65,1616.89,4006.5,3977.46,2733.29,1747.5,1478.36,1423.4,1488.807,2071.259,1464.819,165.89,138.1
6/27/2013,97.33,598.48217,250,1950.012,1600.69,1334.22,1267.95,1599.92,3985.09,4006.72,2640.37,1746.02,1474.55,1418.52,1475.05,2040.674,1450.289,165.81,138.08
6/26/2013,102.99,632.955942,251.69,1951.495,1624.75,1341.82,1275.07,1620.83,4033.57,4018.49,2627.53,1791.04,1502.02,1413.72,1490.634,2042.126,1463.923,165.72,138.07
6/25/2013,103.96,639.000536,258.7,1959.508,1647.21,1351.5,1275.24,1594.9,4022.58,3889.57,2653.24,1726.24,1470.72,1407.17,1505.098,2050.785,1433.621,165.59,138.03
6/24/2013,104.56,642.10296,259.4,1963.235,1665.9,1364.2,1278.86,1593.1,3986.11,3929.78,2655.5,1719.75,1422.69,1395.76,1527.061,2054.621,1444.726,165.63,138.03
6/21/2013,108.94,668.02008,262.65,2073.095,1778.02,1449.62,1356.32,1682.09,4152.99,4099.69,2866.77,1811.94,1488.33,1474.22,1637.607,2169.684,1511.327,165.86,138.05
6/20/2013,112.51,689.416276,266.5,2084.021,1801.61,1458.93,1364.33,1684.73,4140.36,4100.85,2863.34,1816.01,1487.77,1471.92,1658.384,2181.115,1518.309,165.86,138.05
6/19/2013,108,662.04,274.5,2143.454,1868.38,1507.87,1410.28,1735.96,4227.71,4237.48,2965.62,1877.06,1576.93,1504.12,1718.443,2243.452,1543.527,165.96,138.06
6/18/2013,109.15,668.8712,275.55,2159.291,1881.26,1508.79,1416.7,1756.15,4162.94,4255.99,3007.98,1890.49,1583.42,1524.27,1725.922,2260.059,1551.283,166.03,138.06
6/17/2013,103.22,632.181212,277.05,2156.215,1887.12,1512.36,1413.29,1742.47,4086.98,4268.25,2983.3,1863.46,1556.5,1515.03,1729.607,2256.775,1556.542,166,138.03
6/14/2013,98.62,604.698392,276,2162.041,1901.86,1524.38,1411.64,1752.2,4094.68,4184.88,3001.08,1871.19,1563.56,1522.6,1744.793,2262.836,1567.206,165.94,137.99
6/13/2013,103,631.905,277.95,2148.355,1905.65,1519.81,1402.32,1726.25,4071.59,4067.19,2992.96,1817.79,1515.88,1516.35,1744.764,2248.562,1551.579,165.94,137.98
6/7/2013,110.8,679.6472,281,2210.898,1979.59,1584.2,1447.74,1777.05,4125.34,4127.42,3100.92,1866.18,1561.16,1580.62,1813.808,2314.045,1593.516,165.87,137.9
6/6/2013,118.86,728.79009,277.45,2242.109,2021.56,1613.85,1473.02,1807.53,4206.22,4194.74,3139.87,1906.05,1587.77,1607.37,1846.593,2346.815,1603.339,165.83,137.88
6/5/2013,121.5,744.53985,278.5,2270.931,2035.73,1634.2,1487.82,1820.01,4241.65,4286.81,3188.93,1941.82,1644.36,1628.28,1863.812,2377.077,1609.333,165.84,137.87
6/4/2013,120.82,740.348714,279.6,2272.416,2031.41,1631.24,1492.97,1814.72,4228.34,4264.13,3215.7,1926.34,1648.62,1624.67,1861.986,2378.645,1609.031,165.8,137.87
6/3/2013,121.66,745.95829,278.6,2299.252,2065.29,1660.36,1515.97,1856.3,4293.05,4351.79,3248.43,1958.68,1664.92,1647.03,1889.382,2406.691,1634.513,165.77,137.65
5/31/2013,127.2,780.23208,281.5,2300.595,2051.64,1667.34,1515.75,1862.88,4270.47,4375.73,3260.74,1980.59,1673.69,1647.76,1888.704,2408.246,1616.807,165.7,137.62
5/30/2013,127.99,784.489107,280.8,2317.749,2066.76,1682.17,1535.37,1888.27,4309.64,4382.15,3286.06,2013.7,1694.1,1659.34,1902.233,2426.039,1649.16,165.59,137.6
5/29/2013,130.55,800.08873,277.95,2324.017,2075.6,1690.49,1537.83,1901.99,4326.1,4334.7,3294.2,2026.14,1726.71,1664.76,1907.048,2432.596,1653.085,165.57,137.59
5/28/2013,128.84,788.88732,279,2321.318,2088.93,1690.07,1536.29,1884.48,4312.85,4298.8,3314.08,1993.92,1733.09,1651.87,1911.375,2429.763,1650.778,165.52,137.58
5/27/2013,127.81,782.388915,280.7,2293.077,2054.73,1667.31,1514.75,1870.19,4271.24,4266.44,3228.43,2037.33,1784.99,1634.67,1879.892,2400.137,1639.167,165.47,137.52
5/24/2013,132,809.1864,279,2288.533,2056.58,1671.05,1514.46,1861.79,4272.68,4203.08,3223.99,2027.14,1749.05,1629.26,1892.1,2395.361,1641.139,165.36,137.49
5/23/2013,126.56,776.458256,279.2,2275.667,2049.97,1659.42,1505.02,1848.55,4272.69,4136.69,3210.58,1954.88,1755.4,1627.16,1879.746,2381.915,1629.889,165.31,137.66
5/22/2013,124.2,761.7186,281.29,2302.403,2081.66,1691.57,1518.21,1884.82,4253.37,4124.73,3274.9,1953.38,1752.29,1653.64,1912.007,2409.891,1649.466,165.25,137.65
5/21/2013,123.1,754.7261,282.5,2305.114,2085.53,1687.25,1524.23,1881.28,4236.49,4115.85,3258.88,1993.52,1766.64,1694.44,1912.396,2412.729,1652.525,165.19,137.63
5/20/2013,122.4,751.60944,275.9,2299.986,2081.73,1685.63,1512.87,1863.38,4270.22,4091.11,3278.49,1934.75,1758.22,1686.48,1906.843,2407.362,1649.754,165.16,137.64
5/17/2013,123.13,756.202895,277.8,2282.87,2080.93,1671.95,1503.12,1836.52,4241.77,4232.78,3242.58,1887.85,1731.26,1678.35,1896.6,2389.408,1643.306,165.12,137.65
5/16/2013,117.49,722.44601,280.6,2251.805,2013.64,1645.81,1472.22,1814.43,4200.6,4219.78,3208.36,1842.53,1703.29,1653.62,1851.617,2356.807,1634.174,165.09,137.63
5/15/2013,114.2,701.85036,285,2224.798,1987.71,1632.13,1449.15,1799.16,4160.77,4203.8,3138.59,1814.62,1656.86,1635.11,1833.297,2328.506,1617.98,165.04,137.63
5/14/2013,113,694.0912,291.11,2217.01,1991.58,1635.18,1436.9,1783.65,4162.58,4120.33,3129.74,1759.6,1604.38,1628.52,1837.316,2320.356,1611.591,164.98,138.25
5/13/2013,118.29,727.01034,293,2241.92,2017.78,1658.96,1457.64,1806.93,4222.9,4146.47,3169.73,1783.85,1614.04,1640.07,1864.231,2346.492,1622.229,164.9,138.33
5/10/2013,114.1,700.71092,296.81,2246.831,2024.38,1666.42,1452.78,1814.59,4229.73,4166.64,3190.23,1755.7,1582.89,1639.4,1871.611,2351.609,1627.387,164.78,138.3
5/9/2013,112.5,690.04125,296.8,2232.971,2003.16,1661.05,1437.8,1801.94,4222.35,4161.25,3169.07,1753.15,1581.88,1630.96,1860.389,2337.068,1619.752,164.67,137.59
5/8/2013,111.9,687.12195,294.49,2246.3,2039.25,1674.59,1448.2,1815.84,4206.6,4196.98,3196.65,1739.6,1559.7,1622.68,1877.111,2351.067,1625.025,164.61,137.58
5/7/2013,111.01,683.48857,294.1,2235.574,2039.87,1677.23,1438.36,1797.26,4187.09,4118.78,3191.62,1711.01,1528.43,1617.35,1881.628,2339.802,1625.896,164.55,137.57
5/6/2013,109.49,674.973003,299.3,2231.166,2024.7,1663.82,1431.51,1792.34,4162.51,4146.4,3206.91,1714.29,1536.58,1594,1866.71,2335.172,1628.019,164.47,137.54
5/3/2013,101.72,626.218836,289.75,2205.497,1995.06,1629.26,1410.46,1757.85,4097.32,4105.73,3179.98,1668.65,1501.94,1582.76,1831.261,2308.326,1603.958,164.39,137.47
5/2/2013,95.46,587.546754,293.9,2174.123,1977.19,1611.65,1390.1,1721.84,4031.68,4000.02,3113.92,1626.26,1494.61,1554.98,1812.071,2275.669,1557.801,164.31,137.45
4/26/2013,136.8,842.8248,295.88,2177.912,2017.48,1633.52,1398.3,1729.03,4061.09,3933.19,3096.01,1628.73,1469.28,1541.38,1852.915,2279.54,1575.171,164.15,137.39
4/25/2013,129.78,800.729622,294.8,2199.307,2040.11,1643.61,1417.29,1743.98,4131.09,3983.67,3111.1,1662.91,1485.65,1558.16,1870.772,2301.744,1616.614,164.09,137.37
4/24/2013,156.01,963.767376,290.2,2218.318,2057.8,1664.49,1433.77,1764.43,4149.96,4008.68,3144.01,1670.54,1505.38,1567.55,1885.808,2321.733,1620.64,164.01,137.36
4/23/2013,145.38,898.419324,283.5,2184.538,2032.22,1644.08,1411.36,1724.66,4116.14,3923.26,3076.62,1612.66,1421.45,1544.88,1862.449,2286.363,1598.141,163.88,137.33
4/22/2013,127.9,790.61385,288.6,2242.169,2092.8,1696.63,1454.41,1778.55,4220.73,4021.3,3196.86,1660.28,1449.54,1578.65,1915.931,2346.766,1631.329,164,137.31
4/19/2013,118,729.299,284.56,2244.643,2099.64,1707.24,1449.46,1764.2,4266.8,3966.37,3203,1652.96,1425.91,1584.48,1926.587,2349.366,1627.982,164.08,137.3
4/18/2013,126.5,781.83325,275.3,2197.602,2051.97,1664.7,1416.21,1731.34,4210.24,3899.81,3080.78,1616.04,1399.25,1555.79,1883.074,2300.198,1588.467,164.1,137.29
4/17/2013,91.98,567.774144,276.99,2193.795,2055.32,1673.51,1413.01,1721.23,4237.23,3906.43,3061.33,1603.61,1392.71,1544.7,1888.354,2296.194,1584.714,164.16,137.29
4/16/2013,75.6,467.67672,274.3,2194.845,2060.4,1673.79,1413.89,1711.32,4147.78,3817.51,3094.58,1587.14,1372.77,1550.21,1895.601,2297.38,1576.174,164.12,137.27
4/15/2013,91,563.0079,289,2181.941,2056.92,1669.6,1398.94,1685.07,4161.59,3800.03,3063.13,1572.88,1361.76,1554.2,1893.878,2283.896,1565.747,164.05,137.22
4/12/2013,110,681.109,311.8,2206.78,2112.75,1704.44,1423.52,1714.98,4212.19,3802.64,3067.41,1609.11,1382.85,1581.81,1952.82,2309.667,1614.515,163.89,137.18
4/11/2013,99.62,617.34514,311.49,2219.553,2128.28,1718.22,1432.44,1733.04,4179.21,3815.48,3087.71,1633.5,1391.3,1599.72,1968.907,2323.098,1616.804,163.81,137.16
4/10/2013,181.69,1125.20617,316.8,2226.126,2150.56,1729.07,1439.06,1735.58,4213.73,3809.86,3088.35,1638.71,1400.66,1596.65,1990.983,2330.009,1616.954,163.76,137.13
4/9/2013,234.25,1453.029325,315.4,2225.775,2131.11,1726.98,1430.71,1733.24,4185.72,3874.42,3102.98,1642.61,1395.72,1605.61,1979.444,2329.547,1631.119,163.6,137.11
4/8/2013,191.73,1189.49292,316.6,2211.592,2117.34,1705.63,1422.83,1704.53,4222.79,3949.95,3070.44,1620.73,1386.11,1599.81,1964.25,2314.728,1617.785,163.5,137.08
4/3/2013,131.79,817.401117,314.1,2225.295,2154.19,1712.66,1435.16,1707.06,4158.6,3872.93,3103.72,1622.85,1374,1602.34,1983.459,2328.988,1637.778,163.33,136.98
4/2/2013,132,818.3736,320.1,2227.74,2163.57,1717.24,1439.92,1724.45,4167.66,3880.63,3093.58,1637.87,1387.91,1613.45,1989.835,2331.492,1646.12,163.2,137.03
4/1/2013,102,633.216,319.88,2234.395,2172.79,1711.33,1441.27,1731.91,4235.92,4047.45,3092.62,1660.9,1393.88,1622.41,1993.548,2338.531,1643.878,163.08,137.01
3/29/2013,90.5,561.9145,320.02,2236.621,2172.25,1719.06,1441.96,1731.22,4264.91,4016.85,3103.11,1668.26,1393.21,1618.53,2001.903,2340.922,1638.38,162.96,136.96
3/28/2013,86.18,535.531138,321.05,2236.302,2180.86,1730.42,1438.81,1736.93,4316.97,4055.41,3093.98,1668.82,1381.72,1611.19,2015.149,2340.527,1646.98,162.92,136.94
3/27/2013,88.92,552.424392,319.32,2301.259,2212.96,1772.74,1476.59,1771.41,4395.01,4079.49,3269.91,1719.5,1406.65,1646.05,2058.254,2408.697,1670.621,162.86,136.84
3/26/2013,78.5,487.642,321.05,2297.669,2214.67,1772.35,1474.27,1765.76,4429.2,4041.94,3245.63,1697.75,1415.95,1641.31,2058.563,2404.935,1667.905,162.82,136.91
3/25/2013,73.6,457.056,322.1,2326.715,2255.37,1792.44,1497.67,1777.32,4405.98,3989.62,3332.38,1712.16,1405.36,1665.67,2096.469,2435.445,1675.996,162.8,136.91
3/22/2013,69.87,434.10231,322.7,2328.278,2263.87,1774.76,1501.83,1788.39,4412.65,4011.5,3344.26,1720.79,1417.71,1659.02,2095.919,2437.094,1674.761,162.7,136.88
3/21/2013,70.85,440.2619,322.1,2324.242,2259.05,1773.7,1496.53,1784.82,4419.27,3992.1,3342.29,1715.51,1421.96,1657.83,2094.574,2432.872,1672.4,162.65,136.87
3/20/2013,64.49,400.637676,322.95,2317.375,2255.31,1769.08,1492.55,1772.65,4377.37,3936.53,3348.11,1692.1,1413.99,1641.66,2093.845,2425.671,1667.814,162.6,136.86
3/19/2013,59.14,367.61424,321.85,2257.434,2212.75,1727.92,1459.66,1720.62,4273.45,3855.04,3190.76,1651.57,1385,1625.55,2052.396,2362.878,1632.059,162.6,136.82
3/18/2013,51.6,320.7198,321,2240.016,2192.77,1710.22,1452.84,1710.88,4292.64,3880.2,3143.77,1641.57,1380.27,1595.6,2031.129,2344.646,1619.718,162.61,136.82
3/15/2013,46.95,291.76608,320.1,2278.401,2236.25,1750.74,1485.69,1733.53,4316.02,3905.38,3191.06,1665.6,1377.99,1589.37,2080.472,2384.889,1638.672,162.53,136.79
3/14/2013,47.17,293.218154,319.1,2270.277,2247.8,1759.92,1467.83,1728.96,4317.91,3881.08,3184.71,1663.98,1361.62,1579.89,2095.793,2376.382,1633.711,162.49,136.78
3/13/2013,46.92,291.56088,321,2263.968,2226.54,1776.1,1467.18,1717.93,4325.51,3810.94,3170.74,1663.79,1331.56,1582.56,2100.443,2369.804,1625.292,162.46,136.76
3/12/2013,44.29,275.311069,319.31,2286.605,2223.71,1783.5,1494.88,1749.27,4364.39,3833.05,3208.64,1692.86,1357.43,1608.84,2101.525,2393.442,1649.957,162.45,136.74
